091,3udh,2.853871964321762,2012
GTG,3qx8,2.8632794328435933,2011
ZT4,3zt3,2.8616973018337184,2012
LBT,4ouj,2.856985199745905,2014
CLQ,1cet,2.886056647693163,1999
3PG,1iih,2.886056647693163,2001
BUA,1ugp,2.886056647693163,2004
GF1,3g31,2.886056647693163,2009
4ME,4b35,2.886056647693163,2013
0XR,4gqq,2.886056647693163,2012
NZ2,4kzb,2.886056647693163,2014
5ZE,4llx,2.886056647693163,2014
BTP,3c2u,2.9030899869919438,2008
OGA,1h2k,2.9208187539523753,2002
CIT,2fw6,2.9208187539523753,2006
MLB,3alt,2.9244530386074694,2011
RES,3k8c,2.9208187539523753,2010
ADK,4ai5,2.9208187539523753,2012
I2E,4ef6,2.9208187539523753,2013
9ZE,4lm3,2.9208187539523753,2014
3C1,4u4s,2.9208187539523753,2014
AMC,1tng,2.9318141382538383,1994
NGA,2vmc,2.939302159646388,2008
TPR,1f4e,2.958607314841775,2000
PLS,2w8j,2.958607314841775,2009
DAL,3dhv,2.958607314841775,2008
1CE,3g34,2.958607314841775,2009
BZ3,3imc,2.958607314841775,2009
9LI,4dst,2.958607314841775,2012
24W,4mrg,2.958607314841775,2014
3F0,4owm,2.962573502059376,2014
RFP,2hw2,2.9706162223147903,2007
ZSV,4ceb,2.96657624451305,2013
MLR,3ckb,2.9829666607012197,2008
UDP,3djq,2.9803022690198078,2009
12G,4ibc,2.979224511806442,2014
3EB,4bps,2.9913998282380825,2013
DXG,1ecq,3.0,2000
GYP,1ws4,3.0,2005
TF4,2q8h,3.0,2007
PGA,2rka,3.0,2008
DSN,2v3u,3.0,2007
BZ2,3ime,3.0,2009
LZ1,4b2i,3.0,2013
HSX,4l51,3.0021769192542744,2013
MEW,4llk,3.00436480540245,2014
A2P,4r3w,3.0,2014
PEA,1utm,3.0123337350737254,2004
U5P,4g0p,3.0087739243075053,2012
MBG,2vmd,3.0222763947111524,2008
RIP,1ogd,3.0315170514460648,2003
CHT,2ha3,3.0315170514460648,2006
SRO,3adv,3.0301183562535,2010
8ZE,4lm2,3.0268721464003012,2014
BEN,1rtf,3.0409586076789066,1997
IPT,3t08,3.0409586076789066,2012
DQT,3t1m,3.0409586076789066,2011
MBN,4i7k,3.0433514207947967,2013
JPZ,4lm4,3.0409586076789066,2014
NAY,1f74,3.0457574905606752,2000
R5P,1uj5,3.050609993355087,2004
A5P,1uj6,3.050609993355087,2004
0JD,4g5f,3.0457574905606752,2013
LK1,2jfh,3.0604807473813813,2007
C5P,1rnm,3.0735546521816106,1996
OXL,3mof,3.065501548756432,2010
192,1y1z,3.080398976215889,2005
XYH,1ec9,3.0969100130080562,2000
2DL,2xdl,3.1023729087095586,2010
AEG,3buf,3.0969100130080562,2008
ICF,3f78,3.0969100130080562,2009
FYM,4cjr,3.1007268126823964,2014
ZB6,4kz6,3.0969100130080562,2014
PHT,3c2r,3.1079053973095196,2008
WTZ,4bt3,3.1191864077192086,2013
NZL,4cgi,3.123782159408358,2013
NGA,1ax0,3.1272611725273314,1998
ZMR,2ya7,3.1426675035687315,2011
ABV,4b34,3.136677139879544,2013
NTZ,1e6q,3.154901959985743,2001
0JD,4de5,3.154901959985743,2013
0W1,4fzj,3.154901959985743,2013
1XS,4lw1,3.1487416512809245,2013
SRO,2ymd,3.1592667653881934,2012
DIE,3f34,3.161150909262745,2009
GSH,1lbk,3.175223537524454,2002
CSF,1ro7,3.1824346304402193,2004
AEH,3bug,3.1804560644581312,2008
UDP,3dxh,3.1870866433571443,2009
5FU,3g1v,3.1904402853647325,2009
SIA,4gzx,3.1904402853647325,2012
SON,1s5z,3.207608310501746,2005
PT1,1br6,3.2218487496163566,1998
GOX,1e6s,3.2218487496163566,2000
MMQ,1ew9,3.2218487496163566,2002
ACR,1k1y,3.2218487496163566,2003
HCI,1tog,3.2218487496163566,2004
PMP,1zc9,3.2218487496163566,2006
LDY,2ri9,3.2218487496163566,2008
H33,2uy3,3.2218487496163566,2007
PNX,3aru,3.2218487496163566,2011
2FQ,4n5d,3.2168113089247425,2013
IPT,1px4,3.2291479883578558,2004
OM3,3zsy,3.2254830342714507,2012
7ZE,4lm1,3.2291479883578558,2014
TR7,4b2l,3.2441251443275085,2013
BEN,1v2j,3.2471835688117285,2004
ADP,3ta1,3.245651664288981,2011
5NI,4lm0,3.2518119729937998,2014
MQT,3t1l,3.2596373105057563,2011
FAC,5yas,3.2596373105057563,1999
A7D,3ioe,3.2676062401770314,2009
PRL,1bcu,3.275724130399211,1998
GHR,3d52,3.283996656365201,2008
PL8,3tfu,3.283996656365201,2011
N44,3zsx,3.2848326421515424,2012
ANP,4fl1,3.283996656365201,2012
BUQ,1d7j,3.3010299956639813,1999
ROB,1phw,3.3010299956639813,2004
PGH,1tpw,3.3010299956639813,1995
NHE,2vw2,3.3010299956639813,2008
ARU,3aaq,3.3010299956639813,2010
S45,3hcm,3.3010299956639813,2010
MS0,4ddh,3.3010299956639813,2013
BEW,4jss,3.3010299956639813,2013
MRW,4mrw,3.3010299956639813,2014
2ZM,4msa,3.3010299956639813,2014
2L2,4np3,3.3010299956639813,2014
CIT,1i2s,3.309803919971486,2002
FTA,1pzp,3.309803919971486,2004
CBT,1pzo,3.318758762624413,2004
IUR,2wk6,3.318758762624413,2009
4D2,4cjp,3.317854923626168,2014
BNZ,4i7j,3.318758762624413,2013
OXE,188l,3.3279021420642825,1995
GTP,1jlr,3.332547047110046,2002
CLU,2pnc,3.33161408331,2008
VXQ,4ab9,3.33161408331,2012
54F,4b0b,3.3279021420642825,2012
2KT,4b5t,3.3279021420642825,2012
PYR,4b5w,3.3279021420642825,2012
PFL,3f33,3.337242168318426,2009
03V,4b32,3.337242168318426,2013
QFH,4bt4,3.337242168318426,2013
NTM,3c2o,3.3467874862246565,2008
L14,3pwk,3.3467874862246565,2012
1XM,4lkq,3.3467874862246565,2014
HT5,2vc7,3.3638131048012756,2008
S3G,4cj4,3.364516253185088,2014
PXY,187l,3.374687549038326,1995
FBA,1tnh,3.3665315444204134,1994
BEN,1v2u,3.3695721249749764,2004
TXS,3d8z,3.3736596326249577,2009
A2G,3n35,3.3655227298392685,2011
1NP,4b33,3.3665315444204134,2013
EOB,2fzg,3.3767507096020997,2006
MN0,3tay,3.3767507096020997,2012
U5P,3w07,3.3767507096020997,2013
HCI,1toj,3.3872161432802645,2004
1FT,4ipn,3.3885953622884064,2013
AZZ,4lhm,3.3872161432802645,2014
ANP,1bxr,3.3979400086720375,1999
9AM,1f8d,3.3979400086720375,2001
OXN,1ikt,3.3979400086720375,2001
BNZ,1l83,3.3979400086720375,1993
ATP,1m83,3.3979400086720375,2002
IFL,1uz4,3.3979400086720375,2004
5RP,2vvp,3.3979400086720375,2008
T3S,3d8y,3.402304814074488,2009
913,4abe,3.3979400086720375,2012
2PG,2v2c,3.408935392973501,2008
NCN,2qtn,3.417936637088291,2008
DAN,2sim,3.42021640338319,1994
TPO,2w08,3.42021640338319,2009
A4D,3iob,3.42021640338319,2009
1XN,4llj,3.42021640338319,2014
FA0,4n8q,3.42021640338319,2014
SFB,2xog,3.431798275933005,2011
ADN,3axz,3.4294570601181027,2011
PEQ,4umc,3.4436974992327127,2014
GLP,1moq,3.4559319556497243,1998
IPT,3muz,3.4559319556497243,2011
1OS,4k5p,3.462180904926726,2013
39R,4tz2,3.4559319556497243,2014
ATP,3ta0,3.4710832997223453,2011
0QY,4epy,3.468521082957745,2012
11E,4h42,3.4672456210075024,2013
MNA,2p3i,3.4814860601221125,2008
U,3g1d,3.4814860601221125,2009
GDS,3gx0,3.4814860601221125,2009
3NY,3nyd,3.4814860601221125,2011
MCT,4k7n,3.4814860601221125,2014
BAM,1c5o,3.494850021680094,2000
ABN,1utn,3.493494967595128,2004
N7P,4avs,3.492144128304169,2013
PYR,4b5s,3.494850021680094,2012
ES3,4i7p,3.4989407377822483,2013
CTO,2r0h,3.5086383061657274,2008
ADE,1jys,3.5228787452803374,2002
PGA,2j27,3.5228787452803374,2007
DAN,2vw1,3.5228787452803374,2008
SAH,3lcu,3.5228787452803374,2010
B3U,3mfw,3.5228787452803374,2010
D1J,4eky,3.518557371497695,2012
2ZV,4mrz,3.5228787452803374,2014
IND,185l,3.537602002101044,1995
ANH,1v2r,3.55445806563208,2004
F6F,2cle,3.552841968657781,2007
DAN,2qwc,3.552841968657781,1998
88R,4aji,3.552841968657781,2012
RNP,1h46,3.5686362358410126,2003
NGT,1np0,3.5686362358410126,2003
GLU,3ff3,3.5686362358410126,2009
91B,4abg,3.567030709125594,2012
K1T,4ck3,3.571865205971211,2014
1DK,4ibb,3.5675117442294937,2014
YHO,3dx1,3.576754126063192,2009
ADE,1nli,3.5850266520291822,2003
AMP,2gsu,3.5850266520291822,2006
VXO,4cjq,3.5917600346881504,2014
DSS,1d7i,3.6020599913279625,1999
EOZ,2fzk,3.6020599913279625,2006
QPU,2qpu,3.6020599913279625,2008
XDK,2xdk,3.6020599913279625,2010
A33,3b3x,3.6020599913279625,2007
VPR,3g0i,3.6020599913279625,2009
ORN,3jdw,3.596879478824182,1998
ACR,3jzj,3.6055483191737836,2010
GRI,3sk2,3.612610173661271,2011
4AX,1pb9,3.6179829574251317,2003
QD0,4bkt,3.619788758288394,2013
21Q,4lyw,3.625251653989896,2014
FHC,1gyy,3.6382721639824074,2002
982,2azr,3.6382721639824074,2005
PPF,2rk8,3.6382721639824074,2008
QIC,4iuo,3.638272163982407,2013
P84,4agl,3.6478174818886377,2012
ADP,2qv7,3.6595558851598815,2008
V15,2v00,3.657577319177794,2007
AED,3buh,3.657577319177794,2008
DHY,3pcn,3.657577319177794,1998
149,3t2q,3.657577319177794,2012
ADK,4aia,3.657577319177794,2012
ANP,4fl2,3.657577319177794,2012
X0P,4cig,3.669586226650809,2014
1DL,4ibd,3.6683702823700677,2014
8IG,1c3x,3.677780705266081,1999
A5D,3ioc,3.677780705266081,2009
A8D,3isj,3.677780705266081,2009
2B4,4aje,3.677780705266081,2012
PHE,4io7,3.6757175447023074,2013
IKM,4isu,3.677780705266081,2013
GNG,2a8g,3.688246138944246,2006
U4S,3d7b,3.692503962086787,2009
36Z,4tte,3.694648630553376,2014
ATP,1gz4,3.6989700043360187,2002
U,1loq,3.6989700043360187,2002
PGA,1pdz,3.6989700043360187,1995
BZS,1wht,3.6989700043360187,1994
4CP,2bvr,3.6989700043360187,2006
270,2fx6,3.6989700043360187,2006
BDJ,3l59,3.6989700043360187,2010
FA1,3n7a,3.6989700043360187,2011
AMP,2vfk,3.712198270069774,2008
PEQ,3fj7,3.709965388637482,2009
3G3,3g32,3.712198270069774,2009
MNP,1ai5,3.7235381958267557,1997
ICT,1grp,3.7235381958267557,1996
U2F,2am4,3.721246399047171,2006
KDA,2r23,3.721246399047171,2008
LB2,3f5l,3.7189666327522723,2009
APR,3q6z,3.7166987712964503,2011
LNO,4tln,3.721246399047171,1982
3PG,3fjg,3.728158393463501,2009
BAM,1f5k,3.744727494896694,2001
MIY,2wq5,3.744727494896694,2010
DL8,2pyi,3.7471469690201067,2008
U2S,3d6p,3.7471469690201067,2009
X09,2x09,3.7569619513137056,2010
U3S,3d6q,3.7644715530924513,2009
37N,4tu4,3.7569619513137056,2014
2PG,2v2h,3.769551078621726,2008
LAT,2y9g,3.769551078621726,2011
AVX,3ao2,3.769551078621726,2011
DKA,3nq3,3.7772835288524167,2010
G3H,2clk,3.785156151952302,2007
5MP,1li6,3.795880017344075,2002
DCM,1nje,3.7958800173440754,1996
512,2hb1,3.7958800173440754,2006
149,3t09,3.795880017344075,2012
88W,4ajl,3.7958800173440754,2012
37A,2hu6,3.812479279163537,2006
HNQ,3ai8,3.811352704000283,2011
MJI,1hn4,3.8239087409443187,2001
KOT,3g2h,3.820161071976813,2010
SW1,4aba,3.815308569182401,2012
X6C,4bks,3.8239087409443187,2013
5PN,4keq,3.8239087409443187,2014
BP7,4mmm,3.8239087409443187,2014
BEN,1j16,3.844663962534938,2002
ABN,1utj,3.8416375079047502,2004
GDP,3lzz,3.835647144215563,2010
MVL,2wzs,3.853871964321762,2009
DUR,2yb0,3.853871964321762,2011
149,3mv0,3.853871964321762,2011
KIU,4kiu,3.853871964321762,2014
Z89,3lbz,3.8601209135987635,2010
B50,3spf,3.8601209135987635,2012
1E7,4i9u,3.8632794328435933,2013
NPE,1aj7,3.869666231504994,1997
TDP,1v16,3.870310107800699,2004
LEW,3g2l,3.8667805432675055,2010
RAM,3w5n,3.869666231504994,2013
U6M,3wjw,3.8728952016351923,2013
2J5,4nbk,3.8664610916297826,2014
B04,3si4,3.8787685448503786,2012
27O,4mjp,3.882728704344236,2013
EPC,1m0q,3.886056647693163,2002
LOF,2ctc,3.886056647693163,1994
D7K,3iae,3.886056647693163,2010
ATP,3umo,3.889410289700751,2012
VAB,4aj4,3.886056647693163,2012
Z13,4nl1,3.886056647693163,2014
HSM,1avn,3.9030899869919438,1997
DI9,2gvv,3.9030899869919438,2006
3MG,2qw1,3.9030899869919438,2008
ADP,2vhj,3.9030899869919438,2007
P83,2vuk,3.9030899869919438,2008
2AN,2wor,3.9030899869919438,2009
6AN,2wos,3.9030899869919438,2009
051,2xpc,3.9030899869919438,2011
2ZM,4n9c,3.899629454882437,2014
ROC,4qgi,3.9030899869919438,2014
TBN,1pr5,3.9208187539523753,2003
LBT,3ap4,3.9208187539523753,2011
SAL,3twp,3.9244530386074694,2012
8HG,2a5b,3.9318141382538383,2006
ATP,2cbz,3.9281179926938745,2006
TDP,1v1m,3.939302159646388,2004
NBV,2v3d,3.9355420107730814,2007
PGA,4bi6,3.9457700901366026,2013
5HU,1mrs,3.958607314841775,2003
270,2fpz,3.958607314841775,2006
PP5,2wec,3.958607314841775,1998
3PG,3c39,3.962573502059376,2008
516,3gt9,3.958607314841775,2010
MYC,4gqr,3.958607314841775,2012
NXG,4agn,3.9706162223147903,2012
1D6,4ibg,3.96657624451305,2014
TDP,1v11,3.9796387173522922,2004
LPA,3b3c,3.978810700930062,2007
P86,4agm,3.978810700930062,2012
C3P,1rpf,3.987162775294828,1994
N3E,2g8r,3.987162775294828,2006
IPH,4i7l,3.987162775294828,2013
1AN,1lgw,4.0,2002
VPR,1nu3,4.0,2003
PBN,1tni,4.0,1994
TAT,1wc1,4.0,2004
DHB,2buv,4.0,2006
N3P,2ot1,4.0,2007
OGA,2qrl,4.0,2007
ACH,2rin,4.0,2008
HI6,2whp,4.0,2009
ACP,3a1c,4.0,2009
KO2,3ijh,4.0,2009
4NZ,3m8t,4.0,2011
IPT,3vd9,4.0,2012
0V5,4umb,4.00436480540245,2014
BAM,1c5z,4.013228265733755,2000
ANH,1v2w,4.009705553871561,2004
D7K,3fzn,4.013228265733755,2009
KIF,2wvz,4.017728766960432,2009
MKY,3po1,4.022276394711152,2011
AMP,2q8m,4.026872146400302,2007
M09,2qrm,4.0338582672609675,2008
RX3,2x96,4.026872146400302,2010
F6P,3bxh,4.025304128090317,2008
OCA,3nq9,4.033389013318065,2010
2ZQ,4msn,4.026872146400302,2014
ADP,1hi5,4.036212172654444,2001
IPH,1li2,4.040958607678906,2002
GSH,1r4w,4.045757490560675,2004
HCI,1toi,4.045757490560675,2004
AZ1,1tuf,4.050609993355088,2004
HQ6,2w66,4.050609993355088,2009
GPF,3fjz,4.045757490560675,2009
D1X,3n8k,4.045757490560675,2010
ATP,3qx9,4.045757490560675,2011
F19,2clh,4.057495893831919,2007
IDC,8a3h,4.055517327849832,2000
HBU,1hyo,4.071604147743286,2001
V12,2v2v,4.066512712151295,2007
SAT,2rke,4.0835460514500745,2008
BDI,2z1w,4.080921907623926,2007
SPM,3kwa,4.075720713938118,2010
IPH,1ai7,4.086186147616283,1997
U3P,1o0n,4.086186147616283,2003
OAK,3g2n,4.0915149811213505,2010
ACR,4b9z,4.089375595110798,2012
ADX,4fxp,4.094743951251549,2012
ESP,1c5t,4.096910013008056,2000
GMP,1odj,4.096910013008056,2003
2CE,2bvs,4.096910013008056,2006
32A,3gk1,4.096910013008056,2009
A6D,3iod,4.096910013008056,2009
IMP,1p19,4.114638779968488,2004
ZIP,2exm,4.107905397309519,2005
U1S,3d6o,4.113509274827518,2009
TDG,3oyw,4.107905397309519,2010
UD1,3v4t,4.113509274827518,2012
12R,4ih5,4.107905397309519,2013
ADP,3a1d,4.1249387366083,2009
FG4,3ivc,4.1249387366083,2009
BET,3mam,4.119186407719209,2011
DN3,4de2,4.119186407719209,2012
BES,4kxb,4.1249387366083,2013
3N8,4whs,4.1249387366083,2014
OZZ,3ozt,4.125518182300533,2011
10P,3qto,4.126098402135539,2012
2LP,4i7m,4.142667503568732,2013
1D8,4ibi,4.136677139879544,2014
MCO,1m2x,4.154901959985743,2003
DPB,1q91,4.154901959985743,2004
NVG,2v2q,4.147520006363144,2007
ATP,2vt3,4.154901959985743,2008
LYS,3a9i,4.150580586203101,2009
GSH,3c8e,4.154901959985743,2009
GOX,3d51,4.154901959985743,2008
NGT,3sur,4.154901959985743,2012
GNL,3sus,4.1487416512809245,2012
7Z3,4abh,4.1487416512809245,2012
11Y,4ibe,4.151195298948196,2014
4A1,4kz4,4.154901959985743,2014
B03,3si3,4.159266765388193,2012
IPE,4jkw,4.1555228242543185,2013
BEN,1v2s,4.167491087293763,2004
LCS,4oma,4.167491087293763,2014
GPJ,2qfu,4.180456064458132,2007
CKI,3q2j,4.179798540514359,2011
A2P,1hi3,4.1938200260161125,2001
LEU,3b3w,4.187086643357144,2007
5NS,3cft,4.1938200260161125,2009
PNT,3cr5,4.1938200260161125,2008
TRP,3f3a,4.188424994129407,2008
P05,3sv2,4.1938200260161125,2012
2J2,4n9a,4.1938200260161125,2013
2LW,4nra,4.187086643357144,2013
ESP,1c5y,4.200659450546418,2000
OPA,1c87,4.200659450546418,2000
BMZ,1ghw,4.200659450546418,2002
U3P,1n3z,4.199282921717615,2003
KDA,2r2b,4.200659450546418,2008
UA3,3djp,4.199282921717615,2009
02P,3qx5,4.197226274708024,2012
ADN,1odi,4.207608310501746,2003
IMP,1qk4,4.214670164989233,1999
K2Q,4bqs,4.207608310501746,2013
PGA,1kv5,4.221848749616356,2002
1DM,1pzi,4.221848749616356,2004
DHH,1t5f,4.221848749616356,2005
AMP,1ua4,4.221848749616356,2004
6HN,3f80,4.221848749616356,2008
DPV,3kyq,4.221848749616356,2010
SDS,4gny,4.221848749616356,2013
ACP,4mo4,4.221848749616356,2014
NOJ,2jke,4.229147988357856,2008
CTS,2jkp,4.229147988357856,2008
DXC,3zqe,4.229147988357856,2011
RES,2bes,4.2441251443275085,2004
BE2,3h78,4.2441251443275085,2009
3CH,1li3,4.251811972993799,2002
AMP,2qrk,4.259637310505756,2007
98P,3qwc,4.2564902352715706,2012
DXP,1m5w,4.267606240177032,2003
GCU,2vzr,4.279014255846261,2009
CTT,3f5j,4.2839966563652006,2009
851,3gta,4.275724130399211,2010
A8S,3jrs,4.2839966563652006,2009
TMC,1e2l,4.288192770958809,2000
BEN,1v2l,4.292429823902063,2004
KEM,2wuf,4.292429823902063,2009
ADP,4i3z,4.289882634888184,2012
PGA,1amk,4.301029995663981,1997
2GP,1det,4.301029995663981,1996
F9F,2cli,4.301029995663981,2007
IGC,2q7y,4.301029995663981,2008
FG5,3ivg,4.301029995663981,2009
SPV,3moe,4.301029995663981,2010
IPT,3t0b,4.301029995663981,2012
UD1,3upk,4.301029995663981,2012
TEP,4eoh,4.301029995663981,2012
1DE,4ibk,4.297569463554475,2014
TDG,4jc1,4.301029995663981,2013
EKZ,4k7o,4.301029995663981,2014
CIT,4o61,4.301029995663981,2014
SPA,1ajq,4.309803919971486,1997
CFX,4kow,4.30715308072277,2013
SCK,2ha6,4.318758762624412,2006
FMA,2qtt,4.318758762624412,2008
U3P,4rsk,4.324221658325915,1998
3D8,4u43,4.318758762624412,2014
TDP,1olx,4.326979092871104,2003
DKY,3l7a,4.333294863880101,2010
1D9,4ibj,4.327902142064283,2014
1EJ,4ijh,4.327902142064283,2013
DXC,1e3v,4.33970383972927,2001
AMP,1z6s,4.337242168318426,2005
AT3,2ha5,4.337242168318426,2006
120,1ghv,4.346787486224656,2002
ANN,1sv3,4.346787486224656,2004
IMP,1yfz,4.346787486224656,2005
BE2,4owv,4.346787486224656,2014
SNP,1dy4,4.356547323513813,2000
DHI,2ez7,4.361510743045363,2006
N5P,3rsr,4.356547323513813,2012
2J7,4nbn,4.356547323513813,2013
NFL,1td7,4.366531544420414,2004
4GU,4gu9,4.366531544420414,2013
B2J,3b24,4.376750709602099,2011
PAF,3guz,4.376750709602099,2010
DKA,3u9q,4.379863945026242,2011
PZM,2hjb,4.394694953858891,2007
U2P,3djo,4.38933983691012,2009
CR4,1p57,4.3979400086720375,2004
NOJ,2pwd,4.3979400086720375,2007
8NA,3wgg,4.399027104313252,2014
SW2,4abd,4.3979400086720375,2012
A22,4dy6,4.3979400086720375,2012
OP1,4pp0,4.399027104313252,2014
794,1no6,4.4089353929735005,2003
TDP,1olu,4.405607449624573,2003
CKI,2csn,4.4089353929735005,1996
TYR,2ypp,4.4089353929735005,2013
RSV,3rsx,4.411168274405793,2011
0CU,3uxd,4.405607449624573,2012
X8Z,4exs,4.4089353929735005,2012
HPF,1tjp,4.42021640338319,2005
L5V,4cc5,4.42021640338319,2014
EP4,4ek9,4.42021640338319,2012
DK2,2pu2,4.431798275933005,2008
DUT,2we3,4.431798275933005,2009
OPE,3kqr,4.434152181326483,2010
2AN,3pxf,4.431798275933005,2011
ANP,4axd,4.431798275933005,2012
0LO,4dsy,4.431798275933005,2012
1D5,4ibf,4.434152181326483,2014
PHE,4jpy,4.431798275933005,2013
1QK,4kcx,4.431798275933005,2013
1AA,2amt,4.443697499232712,2006
SAH,3u81,4.443697499232712,2012
LGS,2wbg,4.453457336521869,2009
0JN,4gki,4.46344155742847,2012
1CG,4i8n,4.455931955649724,2012
4PG,2r2w,4.468521082957745,2007
9JZ,3hl5,4.468521082957745,2009
DGJ,4cu8,4.4698003017969175,2014
SAH,1qan,4.481486060122113,2000
C2F,2ogy,4.478861916295964,2007
99P,3p17,4.476253533188435,2011
PPF,3t01,4.481486060122113,2011
0K7,4dhl,4.481486060122113,2012
2T9,4oks,4.481486060122113,2014
A3P,1hi4,4.494850021680094,2001
BEN,1j14,4.492144128304169,2002
UDP,1o7o,4.494850021680094,2003
BBP,3hl8,4.494850021680094,2010
D8Y,3kmy,4.494850021680094,2010
H05,4cwf,4.489454989793388,2014
D1K,4el0,4.489454989793388,2012
FOT,2eg8,4.497572880015567,2007
DE3,3n7h,4.504455662453552,2011
5LI,3sw8,4.498666821354434,2011
120,1gi7,4.508638306165727,2002
KDR,2r1y,4.508638306165727,2008
GUS,3aas,4.508638306165727,2010
BDP,3uug,4.508638306165727,2012
K9S,4abb,4.508638306165727,2012
0G0,4g90,4.511449283499556,2012
DHZ,1ctt,4.522878745280337,1995
FA1,1gu1,4.522878745280337,2002
T5A,1mrn,4.522878745280337,2003
GL1,1z4o,4.522878745280337,2005
TRP,2a4m,4.522878745280337,2005
ETY,2ra6,4.522878745280337,2007
BEN,3gy7,4.522878745280337,2010
CHT,3r6u,4.515700160653214,2011
SIA,4gzw,4.522878745280337,2012
RFZ,3h30,4.534617148551582,2009
ADP,1amw,4.5376020021010435,1998
PGA,1lyx,4.5376020021010435,2003
APR,1szd,4.535212480354063,2004
6CN,2zz1,4.5376020021010435,2009
6CN,2zz2,4.5376020021010435,2009
FG2,3iub,4.5376020021010435,2009
