CHEMBL1895793,P49840_CHEMBL2850,5.117475462
CHEMBL1585498,P49840_CHEMBL2850,5.164943898
CHEMBL1870845,P49840_CHEMBL2850,6.081969663
CHEMBL1547788,P49840_CHEMBL2850,5.53313238
CHEMBL1498228,P49840_CHEMBL2850,5.096367484
CHEMBL1405580,P49840_CHEMBL2850,6.020907099
CHEMBL1431441,P49840_CHEMBL2850,4.195656082
CHEMBL1547186,P49840_CHEMBL2850,5.876148359
CHEMBL1538986,P49840_CHEMBL2850,5.585026652
CHEMBL1464354,P49840_CHEMBL2850,6.540607512
CHEMBL1399850,P49840_CHEMBL2850,4.951558196
CHEMBL1871132,P49840_CHEMBL2850,5.248720896
CHEMBL1890348,P49840_CHEMBL2850,5.906578315
CHEMBL1300063,P49840_CHEMBL2850,5.448550002
CHEMBL1896181,P49840_CHEMBL2850,6.374687549
CHEMBL1881885,P49840_CHEMBL2850,6.283996656
CHEMBL1341040,P49840_CHEMBL2850,5.401209493
CHEMBL1310209,P49840_CHEMBL2850,5.372634143
CHEMBL1884163,P49840_CHEMBL2850,6.435333936
CHEMBL1344120,P49840_CHEMBL2850,5.681936665
CHEMBL1276446,P49840_CHEMBL2850,6.756961951
CHEMBL1903171,P49840_CHEMBL2850,6.224025669
CHEMBL1896042,P49840_CHEMBL2850,6.007004902
CHEMBL1731237,P49840_CHEMBL2850,5.829738285
CHEMBL1904855,P49840_CHEMBL2850,7.406713933
CHEMBL588859,P49840_CHEMBL2850,4.603800653
CHEMBL1545694,P49840_CHEMBL2850,6.338187314
CHEMBL1668411,P49840_CHEMBL2850,5.721246399
CHEMBL412142,P49840_CHEMBL2850,8.050609993
CHEMBL1080901,P49840_CHEMBL2850,7.857767008
CHEMBL50894,P49840_CHEMBL2850,8.397940009
CHEMBL603469,P49840_CHEMBL2850,5.638272164
CHEMBL1092754,P49840_CHEMBL2850,7.974694135
CHEMBL1082152,P49840_CHEMBL2850,8.823908741
CHEMBL590109,P49840_CHEMBL2850,6.769551079
CHEMBL191003,P49840_CHEMBL2850,6.795880017
CHEMBL428690,P49840_CHEMBL2850,5.886056648
CHEMBL296468,P49840_CHEMBL2850,7.552841969
CHEMBL523823,P49840_CHEMBL2850,5.954677021
CHEMBL403233,P49840_CHEMBL2850,4.602059991
CHEMBL256517,P49840_CHEMBL2850,6.764471553
CHEMBL255948,P49840_CHEMBL2850,6.910094889
CHEMBL253956,P49840_CHEMBL2850,7.638272164
CHEMBL254155,P49840_CHEMBL2850,6.35261703
CHEMBL256987,P49840_CHEMBL2850,5.728158393
CHEMBL428596,P49840_CHEMBL2850,5.54515514
CHEMBL401918,P49840_CHEMBL2850,5.991399828
CHEMBL403856,P49840_CHEMBL2850,5.173925197
CHEMBL409450,P49840_CHEMBL2850,8.301029996
CHEMBL248757,P49840_CHEMBL2850,6.040481623
CHEMBL75680,P49840_CHEMBL2850,6
CHEMBL160585,P49840_CHEMBL2850,6.728158393
CHEMBL158208,P49840_CHEMBL2850,6.806875402
CHEMBL261659,P49840_CHEMBL2850,7.37675071
CHEMBL101804,P49840_CHEMBL2850,6.850780887
CHEMBL101747,P49840_CHEMBL2850,7.744727495
CHEMBL407730,P49840_CHEMBL2850,7.677780705
CHEMBL407981,P49840_CHEMBL2850,8.397940009
CHEMBL261127,P49840_CHEMBL2850,6.160521953
CHEMBL406125,P49840_CHEMBL2850,8.045757491
CHEMBL261661,P49840_CHEMBL2850,5.569119054
CHEMBL41783,P49840_CHEMBL2850,8.301029996
CHEMBL287731,P49840_CHEMBL2850,5.44708855
CHEMBL408634,P49840_CHEMBL2850,6.27572413
CHEMBL259925,P49840_CHEMBL2850,5.899629455
CHEMBL261439,P49840_CHEMBL2850,6.366531544
CHEMBL260135,P49840_CHEMBL2850,6.602059991
CHEMBL258483,P49840_CHEMBL2850,8.301029996
CHEMBL264162,P49840_CHEMBL2850,6.448550002
CHEMBL407374,P49840_CHEMBL2850,5.629857153
CHEMBL296682,P49840_CHEMBL2850,6.045757491
CHEMBL1794808,Q05513_CHEMBL3438,4.795880017
CHEMBL482368,Q05513_CHEMBL3438,7.289882635
CHEMBL472148,Q05513_CHEMBL3438,4.866461092
CHEMBL3323314,Q05513_CHEMBL3438,5.158015195
CHEMBL3323322,Q05513_CHEMBL3438,5.657577319
CHEMBL2393447,Q05513_CHEMBL3438,5.698970004
CHEMBL1829822,Q05513_CHEMBL3438,4.449771647
CHEMBL72480,Q05513_CHEMBL3438,4.431798276
CHEMBL53596,Q05513_CHEMBL3438,5.397940009
CHEMBL3323336,Q05513_CHEMBL3438,5.455931956
CHEMBL316239,Q05513_CHEMBL3438,4.356547324
CHEMBL3323360,Q05513_CHEMBL3438,5.537602002
CHEMBL475118,Q05513_CHEMBL3438,6.27572413
CHEMBL3702544,Q05513_CHEMBL3438,5.22184875
CHEMBL3323344,Q05513_CHEMBL3438,5.782516056
CHEMBL2393427,Q05513_CHEMBL3438,5.22184875
CHEMBL2393450,Q05513_CHEMBL3438,5.698970004
CHEMBL359486,Q05513_CHEMBL3438,5.244125144
CHEMBL1456242,Q05513_CHEMBL3438,4.207608311
CHEMBL3702550,Q05513_CHEMBL3438,5.301029996
CHEMBL3323358,Q05513_CHEMBL3438,5.853871964
CHEMBL3323345,Q05513_CHEMBL3438,5.207608311
CHEMBL1829837,Q05513_CHEMBL3438,4.449771647
CHEMBL1829833,Q05513_CHEMBL3438,4.37161107
CHEMBL306884,Q05513_CHEMBL3438,4.657577319
CHEMBL59677,Q05513_CHEMBL3438,5.017728767
CHEMBL300138,Q05513_CHEMBL3438,5.096910013
CHEMBL3884319,Q05513_CHEMBL3438,5
CHEMBL388978,Q05513_CHEMBL3438,6.663940722
CHEMBL3975634,Q05513_CHEMBL3438,6.689944262
CHEMBL3702555,Q05513_CHEMBL3438,4.148741651
CHEMBL3702549,Q05513_CHEMBL3438,5.522878745
CHEMBL2393437,Q05513_CHEMBL3438,5.397940009
CHEMBL3702547,Q05513_CHEMBL3438,5.397940009
CHEMBL2393452,Q05513_CHEMBL3438,4.769551079
CHEMBL2393441,Q05513_CHEMBL3438,5.15490196
CHEMBL3323365,Q05513_CHEMBL3438,4.991399828
CHEMBL3323364,Q05513_CHEMBL3438,6.142667504
CHEMBL3323346,Q05513_CHEMBL3438,6.301029996
CHEMBL3323334,Q05513_CHEMBL3438,5.721246399
CHEMBL3356474,Q05513_CHEMBL3438,4.48148606
CHEMBL3356472,Q05513_CHEMBL3438,5.070581074
CHEMBL3116050,Q05513_CHEMBL3438,6.698970004
CHEMBL2420911,Q05513_CHEMBL3438,4.13076828
CHEMBL200027,Q05513_CHEMBL3438,8.522878745
CHEMBL2393423,Q05513_CHEMBL3438,5.22184875
CHEMBL2393451,Q05513_CHEMBL3438,5.397940009
CHEMBL565612,Q05513_CHEMBL3438,5.26760624
CHEMBL520593,Q05513_CHEMBL3438,5.519993057
CHEMBL480384,Q05513_CHEMBL3438,5.164943898
CHEMBL480391,Q05513_CHEMBL3438,8.28567024
CHEMBL7463,Q05513_CHEMBL3438,5.236572006
CHEMBL433101,Q05513_CHEMBL3438,4.37675071
CHEMBL296682,Q05513_CHEMBL3438,5.397940009
CHEMBL1822495,Q9UQB9_CHEMBL3935,9
CHEMBL1822488,Q9UQB9_CHEMBL3935,7.886056648
CHEMBL1822494,Q9UQB9_CHEMBL3935,8.301029996
CHEMBL373834,Q9UQB9_CHEMBL3935,6.15490196
CHEMBL608533,Q9UQB9_CHEMBL3935,6.769551079
CHEMBL395766,Q9UQB9_CHEMBL3935,5.346787486
CHEMBL415049,Q9UQB9_CHEMBL3935,7.769551079
CHEMBL211243,Q9UQB9_CHEMBL3935,6.397940009
CHEMBL3600873,Q9UQB9_CHEMBL3935,7.920818754
CHEMBL3921246,Q9UQB9_CHEMBL3935,7.966576245
CHEMBL3393498,Q9UQB9_CHEMBL3935,8.522878745
CHEMBL3322565,Q9UQB9_CHEMBL3935,6.81389162
CHEMBL3322563,Q9UQB9_CHEMBL3935,7.172630727
CHEMBL3361128,Q9UQB9_CHEMBL3935,5.32330639
CHEMBL3133821,Q9UQB9_CHEMBL3935,6.586700236
CHEMBL2436978,Q9UQB9_CHEMBL3935,6.537602002
CHEMBL386051,Q9UQB9_CHEMBL3935,5.292429824
CHEMBL105442,Q9UQB9_CHEMBL3935,5.744727495
CHEMBL1289926,Q9UQB9_CHEMBL3935,8.886056648
CHEMBL296468,Q9UQB9_CHEMBL3935,5.301029996
CHEMBL475251,Q9UQB9_CHEMBL3935,7.387216143
CHEMBL379218,Q9UQB9_CHEMBL3935,5.075720714
CHEMBL1908397,Q9UQB9_CHEMBL3935,7.229147988
CHEMBL1230609,Q9UQB9_CHEMBL3935,7.920818754
CHEMBL1287853,Q9UQB9_CHEMBL3935,6.455931956
CHEMBL1230020,Q9UQB9_CHEMBL3935,5.602059991
CHEMBL1908396,Q9UQB9_CHEMBL3935,6.823908741
CHEMBL502835,Q9UQB9_CHEMBL3935,6.721246399
CHEMBL509032,Q9UQB9_CHEMBL3935,7.48148606
CHEMBL1908395,Q9UQB9_CHEMBL3935,5.522878745
CHEMBL1789941,Q9UQB9_CHEMBL3935,5.060480747
CHEMBL601719,Q9UQB9_CHEMBL3935,5.366531544
CHEMBL450786,Q9UQB9_CHEMBL3935,6.522878745
CHEMBL491473,Q9UQB9_CHEMBL3935,5.677780705
CHEMBL1231066,Q9UQB9_CHEMBL3935,5.709965389
CHEMBL1258913,Q9UQB9_CHEMBL3935,7.207608311
CHEMBL603469,Q9UQB9_CHEMBL3935,8.387216143
CHEMBL1086579,Q9UQB9_CHEMBL3935,7.721246399
CHEMBL1090479,Q9UQB9_CHEMBL3935,8.823908741
CHEMBL1082152,Q9UQB9_CHEMBL3935,4.638272164
CHEMBL24828,Q9UQB9_CHEMBL3935,5.823908741
CHEMBL1721885,Q9UQB9_CHEMBL3935,6.091514981
CHEMBL1336,Q9UQB9_CHEMBL3935,6.677780705
CHEMBL259084,Q9UQB9_CHEMBL3935,7.585026652
CHEMBL124660,Q9UQB9_CHEMBL3935,5.795880017
CHEMBL191003,Q9UQB9_CHEMBL3935,7.065501549
CHEMBL477772,Q9UQB9_CHEMBL3935,6.124938737
CHEMBL553,Q9UQB9_CHEMBL3935,6.22184875
CHEMBL522892,Q9UQB9_CHEMBL3935,5.958607315
CHEMBL574738,Q9UQB9_CHEMBL3935,6.13076828
CHEMBL572881,Q9UQB9_CHEMBL3935,5.721246399
CHEMBL223360,Q9UQB9_CHEMBL3935,7.148741651
CHEMBL605003,Q9UQB9_CHEMBL3935,7.769551079
CHEMBL274654,Q9UQB9_CHEMBL3935,6.677780705
CHEMBL484950,Q9UQB9_CHEMBL3935,7.958607315
CHEMBL482967,Q9UQB9_CHEMBL3935,7.187086643
CHEMBL392525,Q9UQB9_CHEMBL3935,6.643974143
CHEMBL409450,Q9UQB9_CHEMBL3935,6.698970004
CHEMBL126077,Q9UQB9_CHEMBL3935,6.522878745
CHEMBL572878,Q9UQB9_CHEMBL3935,8.337242168
CHEMBL402548,Q9UQB9_CHEMBL3935,7.214670165
CHEMBL31965,Q9UQB9_CHEMBL3935,5.552841969
CHEMBL1725279,Q9UQB9_CHEMBL3935,5.27572413
CHEMBL91829,Q9UQB9_CHEMBL3935,5.522878745
CHEMBL535,Q9UQB9_CHEMBL3935,6.657577319
CHEMBL363160,Q9UQB9_CHEMBL3935,6.920818754
CHEMBL3650899,P25440_CHEMBL1293289,7.823908741
CHEMBL3650881,P25440_CHEMBL1293289,4.552841969
CHEMBL3352833,P25440_CHEMBL1293289,6.199998172
CHEMBL2153434,P25440_CHEMBL1293289,7.281913705
CHEMBL3650952,P25440_CHEMBL1293289,7.853871964
CHEMBL3650961,P25440_CHEMBL1293289,7.443697499
CHEMBL3650872,P25440_CHEMBL1293289,7.107905397
CHEMBL3654301,P25440_CHEMBL1293289,7.167491087
CHEMBL3650902,P25440_CHEMBL1293289,7.200659451
CHEMBL3650966,P25440_CHEMBL1293289,5.27572413
CHEMBL3650915,P25440_CHEMBL1293289,6.795880017
CHEMBL3654297,P25440_CHEMBL1293289,6.958607315
CHEMBL3589473,P25440_CHEMBL1293289,4.886056648
CHEMBL3650946,P25440_CHEMBL1293289,7.366531544
CHEMBL3654285,P25440_CHEMBL1293289,7.229147988
CHEMBL3654303,P25440_CHEMBL1293289,7.050609993
CHEMBL3354005,P25440_CHEMBL1293289,6
CHEMBL2181719,P25440_CHEMBL1293289,5.823908741
CHEMBL3654287,P25440_CHEMBL1293289,7.008773924
CHEMBL3650967,P25440_CHEMBL1293289,7.920818754
CHEMBL3654309,P25440_CHEMBL1293289,6.853871964
CHEMBL3650864,P25440_CHEMBL1293289,6.853871964
CHEMBL2181722,P25440_CHEMBL1293289,5.853871964
CHEMBL2181724,P25440_CHEMBL1293289,5.958607315
CHEMBL3650962,P25440_CHEMBL1293289,7.468521083
CHEMBL3650894,P25440_CHEMBL1293289,7
CHEMBL3650888,P25440_CHEMBL1293289,7.244125144
CHEMBL3654278,P25440_CHEMBL1293289,6.853871964
CHEMBL2017288,P25440_CHEMBL1293289,6.399996913
CHEMBL2181731,P25440_CHEMBL1293289,5.30980392
CHEMBL2181702,P25440_CHEMBL1293289,5.657577319
CHEMBL3654277,P25440_CHEMBL1293289,6.721246399
CHEMBL3650887,P25440_CHEMBL1293289,6.853871964
CHEMBL3650895,P25440_CHEMBL1293289,6.769551079
CHEMBL3354007,P25440_CHEMBL1293289,5.700000504
CHEMBL3354002,P25440_CHEMBL1293289,5.800000875
CHEMBL3353998,P25440_CHEMBL1293289,5.899998417
CHEMBL2181707,P25440_CHEMBL1293289,4.853871964
CHEMBL3650934,P25440_CHEMBL1293289,7.283996656
CHEMBL3650911,P25440_CHEMBL1293289,7.22184875
CHEMBL3650892,P25440_CHEMBL1293289,7.124938737
CHEMBL3654316,P25440_CHEMBL1293289,6.886056648
CHEMBL3650959,P25440_CHEMBL1293289,7.455931956
CHEMBL3650953,P25440_CHEMBL1293289,6.677780705
CHEMBL3590383,P25440_CHEMBL1293289,4.499999953
CHEMBL2017286,P25440_CHEMBL1293289,5.800000875
CHEMBL2181739,P25440_CHEMBL1293289,5.408935393
CHEMBL3650942,P25440_CHEMBL1293289,6.180456064
CHEMBL3650897,P25440_CHEMBL1293289,6.677780705
CHEMBL3650927,P25440_CHEMBL1293289,6.958607315
CHEMBL3650879,P25440_CHEMBL1293289,6.585026652
CHEMBL3650955,P25440_CHEMBL1293289,7.744727495
CHEMBL2017273,P25440_CHEMBL1293289,6.299997603
CHEMBL2181818,P25440_CHEMBL1293289,5.800000875
CHEMBL2181737,P25440_CHEMBL1293289,4.886056648
CHEMBL2181710,P25440_CHEMBL1293289,4.958607315
CHEMBL1828985,P25440_CHEMBL1293289,5.638272164
CHEMBL2132936,P25440_CHEMBL1293289,7.09420412
CHEMBL3895413,P25440_CHEMBL1293289,8.180456064
CHEMBL1363184,P25440_CHEMBL1293289,5.13076828
CHEMBL3823551,P25440_CHEMBL1293289,4.51812759
CHEMBL3654323,P25440_CHEMBL1293289,7.769551079
CHEMBL3650954,P25440_CHEMBL1293289,7.568636236
CHEMBL3650929,P25440_CHEMBL1293289,6.920818754
CHEMBL3589487,P25440_CHEMBL1293289,4.920818754
CHEMBL3585455,P25440_CHEMBL1293289,4.922020334
CHEMBL3581662,P25440_CHEMBL1293289,7.764471553
CHEMBL3353994,P25440_CHEMBL1293289,4.300000029
CHEMBL2430870,P25440_CHEMBL1293289,5.499999679
CHEMBL2017283,P25440_CHEMBL1293289,6.299997603
CHEMBL2181703,P25440_CHEMBL1293289,6.096910013
CHEMBL2181717,P25440_CHEMBL1293289,5.443697499
CHEMBL4088466,P25440_CHEMBL1293289,6.795880017
CHEMBL3786012,P25440_CHEMBL1293289,7.568636236
CHEMBL4063051,P25440_CHEMBL1293289,7.853871964
CHEMBL4077274,P25440_CHEMBL1293289,4.609064893
CHEMBL3987016,P25440_CHEMBL1293289,9
CHEMBL3895277,P25440_CHEMBL1293289,7.744727495
CHEMBL3910409,P25440_CHEMBL1293289,7.494850022
CHEMBL3910920,P25440_CHEMBL1293289,7.619788758
CHEMBL3955162,P25440_CHEMBL1293289,7.259637311
CHEMBL3929288,P25440_CHEMBL1293289,7.283996656
CHEMBL3963603,P25440_CHEMBL1293289,6.420216403
CHEMBL3822990,P25440_CHEMBL1293289,5.230918213
CHEMBL3823697,P25440_CHEMBL1293289,4.478417384
CHEMBL3823599,P25440_CHEMBL1293289,4.77848144
CHEMBL3824146,P25440_CHEMBL1293289,4.293649262
CHEMBL3824351,P25440_CHEMBL1293289,4.225081771
CHEMBL3774900,P25440_CHEMBL1293289,4.522878745
CHEMBL3775058,P25440_CHEMBL1293289,5.501689446
CHEMBL3775270,P25440_CHEMBL1293289,4.896196279
CHEMBL3774931,P25440_CHEMBL1293289,4.229147988
CHEMBL3770598,P25440_CHEMBL1293289,4.619788758
CHEMBL2393130,P25440_CHEMBL1293289,5.520640667
CHEMBL3769729,P25440_CHEMBL1293289,6.053056729
CHEMBL3770576,P25440_CHEMBL1293289,6.384576047
CHEMBL3770724,P25440_CHEMBL1293289,5.065501549
CHEMBL3650884,P25440_CHEMBL1293289,5.920818754
CHEMBL3650885,P25440_CHEMBL1293289,4.505845406
CHEMBL4110697,P25440_CHEMBL1293289,7.004364805
CHEMBL3650878,P25440_CHEMBL1293289,6.568636236
CHEMBL3589479,P25440_CHEMBL1293289,4.920818754
CHEMBL3589478,P25440_CHEMBL1293289,5
CHEMBL3581647,P25440_CHEMBL1293289,7.779891912
CHEMBL3581661,P25440_CHEMBL1293289,7.685079944
CHEMBL3354010,P25440_CHEMBL1293289,5.200000237
CHEMBL3354009,P25440_CHEMBL1293289,5.400000186
CHEMBL3220922,P25440_CHEMBL1293289,7.494850022
CHEMBL2430884,P25440_CHEMBL1293289,4.600000075
CHEMBL2430887,P25440_CHEMBL1293289,4.499999953
CHEMBL2430888,P25440_CHEMBL1293289,5.599999383
CHEMBL2181819,P25440_CHEMBL1293289,5.499999679
CHEMBL2017277,P25440_CHEMBL1293289,5.700000504
CHEMBL2181701,P25440_CHEMBL1293289,5.091514981
CHEMBL2181715,P25440_CHEMBL1293289,5.443697499
CHEMBL1738777,P25440_CHEMBL1293289,4.552841969
CHEMBL1232461,P25440_CHEMBL1293289,7
CHEMBL1950957,P25440_CHEMBL1293289,4.522878745
CHEMBL1950956,P25440_CHEMBL1293289,5.13667714
CHEMBL1828978,P25440_CHEMBL1293289,5.522878745
CHEMBL1828986,P25440_CHEMBL1293289,5.795880017
CHEMBL1828982,P25440_CHEMBL1293289,5.37675071
CHEMBL1828981,P25440_CHEMBL1293289,5.13076828
CHEMBL1828980,P25440_CHEMBL1293289,5.22184875
CHEMBL1828979,P25440_CHEMBL1293289,4.46470588
CHEMBL496536,P41279_CHEMBL4899,6.823908741
CHEMBL482864,P41279_CHEMBL4899,7.769551079
CHEMBL1808572,P41279_CHEMBL4899,6.962573502
CHEMBL241988,P41279_CHEMBL4899,8
CHEMBL373480,P41279_CHEMBL4899,6.677780705
CHEMBL1836715,P41279_CHEMBL4899,5.769551079
